status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
127857990695807_510969972384605,"Only 3 days remain to back The Century Beast, and we have added a free gift for those backing at the GOLD level and above! A mysterious letter, sealed in wax and mailed to you in a hand-addressed black envelope: a missive from our Curator to you. The Curator is not known for brevity (or the ability to deliver straight answers), but this communiqué contains cryptic, possibly even crytographic information that is sure to befuddle and delight, and, perhaps, lead to further adventures. Whether you back The Century Beast for yourself or someone else, this note is for you, and you alone.

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur,2015-07-04 09:25:39,443,19,52,443,0,0,0,0,0
127857990695807_510613119086957,"We are in the final 4 days of The Century Beast Kickstarter campaign, and have raised over $275,000 from 800 people. If you are interested in H.P. Lovecraft, or the history and mythology of the Vikings, we believe this is an experience you or a loved one will not soon forget. Pledge today to ensure you get all the Kickstarter exclusive content!

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur,2015-07-03 13:26:09,252,7,33,252,0,0,0,0,0
127857990695807_510069442474658,"Mashable understands the pain of boring mail.

http://mashable.com/2015/07/02/mysterious-package-company/",These packages turn your mailbox into a portal to another dimension,link,http://mashable.com/2015/07/02/mysterious-package-company/,2015-07-02 17:47:25,90,6,26,90,0,0,0,0,0
127857990695807_509960975818838,"The Century Beast, our tale of Viking lore and the fiction of H.P. Lovecraft, has only 5 days remaining! We have just broken 1300% funded, so back us now to get in on this remarkable story told in a remarkable way.

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur,2015-07-02 13:00:42,342,10,42,342,0,0,0,0,0
127857990695807_509906615824274,A member describes what happened when she sent a mysterious package to her boyfriend.,,video,https://www.facebook.com/TheMysteriousPackageCompany/videos/509906615824274/,2015-07-02 10:54:28,117,16,44,117,0,0,0,0,0
127857990695807_509057962575806,"Presented without comment. 

http://qz.com/437793/coloring-is-now-a-normal-adult-activity/",,status,,2015-06-30 07:42:20,48,5,3,48,0,0,0,0,0
127857990695807_508395509308718,A member describes what happened when she sent a mysterious package to her mother.,,video,https://www.facebook.com/TheMysteriousPackageCompany/videos/508395509308718/,2015-06-28 17:12:25,234,25,68,234,0,0,0,0,0
127857990695807_503554393126163,"The Century Beast, inspired by Viking mythology and the works of H.P. Lovecraft, is on the cusp of achieving the $200,000 stretch goal. Investigate this story told by mail today!

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur,2015-06-19 23:18:35,1041,24,121,1041,0,0,0,0,0
127857990695807_501903679957901,"HLN has a featured interview regarding our Kickstarter. A few secrets were leaked.

http://www.hlntv.com/slideshow/2015/06/17/mysterious-package-company-kickstarter",Kickstart This! The Mysterious Package Company,link,http://www.hlntv.com/slideshow/2015/06/17/mysterious-package-company-kickstarter,2015-06-17 16:09:45,97,6,23,97,0,0,0,0,0
127857990695807_500937460054523,"Two final stretch goals have been added to The Century Beast: an EPILOGUE EDITION of our Curios and Conundrums newspaper, and if we reach the incredible $500,000 funding level, we shall unlock THE KEY. Discover more about this Lovecraft-inspired Viking themed experience now!

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur?ref=facebook",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur?ref=facebook,2015-06-15 16:23:49,776,19,104,776,0,0,0,0,0
127857990695807_500102366804699,"Amazingly, The Century Beast was funded in less than 9 hours, and in less than 5 days hit the $120,000 stretch goal. Discover more about our newest story, inspired by Viking mythology and the works of H.P. Lovecraft.

http://kck.st/1GEvi7G",The Mysterious Package Company Presents: The Century Beast,link,http://kck.st/1GEvi7G,2015-06-13 13:51:52,59,2,12,59,0,0,0,0,0
127857990695807_499497020198567,"Our Curator was asked some questions, and, in a rare and unexpected turn of events, he answered them.

https://emshort.wordpress.com/2015/06/12/the-century-beast-the-mysterious-package-company/",The Century Beast (The Mysterious Package Company),link,https://emshort.wordpress.com/2015/06/12/the-century-beast-the-mysterious-package-company/#more-8237,2015-06-12 11:39:19,80,2,9,80,0,0,0,0,0
127857990695807_498866220261647,"The response to The Century Beast on Kickstarter has been simply unbelievable. If you have not yet done so, I encourage you to investigate this eerie story of Vikings and eldritch evil.

http://kck.st/1MtonfV",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/498866220261647/?type=3,2015-06-11 13:39:55,1096,23,101,1096,0,0,0,0,0
127857990695807_498154030332866,"""I'll tell you, I really enjoyed prying a weird old statue out of a wooden box full of sawdust. It was like my old point-and-click adventure mysteries come to life.""

http://boingboing.net/2015/06/09/treat-yourself-to-a-playful-se.html",Treat yourself to a playful series of mysterious packages,link,http://boingboing.net/2015/06/09/treat-yourself-to-a-playful-se.html,2015-06-09 14:21:24,112,3,16,112,0,0,0,0,0
127857990695807_497951053686497,"Inspired by Viking mythology and the works of H.P. Lovecraft, The Century Beast is our latest wonderful postal experience. We have launched a Kickstarter to help us bring this eldritch adventure to life, and encourage you to investigate today!

https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur",The Mysterious Package Company Presents: The Century Beast,link,https://www.kickstarter.com/projects/jkapalka/the-mysterious-package-company-presents-the-centur,2015-06-09 01:15:00,106,7,20,106,0,0,0,0,0
127857990695807_496970150451254,"My, what an interesting and unusual artifact, sitting on the table beside Cosima. Scott appears to be quite fond of mysterious relics! #OrphanBlack",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/496970150451254/?type=3,2015-06-06 21:24:00,103,9,3,103,0,0,0,0,0
127857990695807_496334970514772,"Some experiences may begin with a message in a bottle. A very, very old message, in a very, very old bottle.",A Real Corker: Message in a Bottle May Be World's Oldest,link,http://www.livescience.com/44709-message-in-a-bottle-worlds-oldest.html?cmpid=514627_20150605_43378086&adbid=10152793665151761&adbpl=fb&adbpr=30478646760&utm_content=bufferbf41b&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-06-05 08:57:54,197,2,19,197,0,0,0,0,0
127857990695807_494795770668692,"Some experiences may begin with discoveries within an ancient and massive underground city, lost for five millennia.","Archeologists discover 5,000-year-old underground city that could",link,http://inhabitat.com/archeologists-dig-up-5000-year-old-underground-city-that-could-be-the-largest-ever-found/?utm_content=buffer7e668&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-06-01 08:38:09,144,1,33,144,0,0,0,0,0
127857990695807_494186997396236,I have been informed this is to be presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/494186997396236/?type=3,2015-05-30 11:54:08,82,2,3,82,0,0,0,0,0
127857990695807_493926537422282,Some experiences begin with an underwater clue to stolen Civil War gold.,Shipwreck discovery may lead to Great Lakes treasure,link,http://www.freep.com/story/news/local/michigan/2015/05/28/shipwreck-great-lakes/28060215/?utm_content=bufferd6868&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-29 15:53:03,39,0,3,39,0,0,0,0,0
127857990695807_493837944097808,Some experiences begin with an... unexpected discovery within a recent excavation of Sudanese pyramids.,Amazing Drone Footage Of Sudan's Mysterious & Forgotten Pyramids,link,http://www.iflscience.com/environment/watch-interesting-drone-footage-el-kurru-pyramids?utm_content=bufferaab70&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-29 08:38:10,62,0,10,62,0,0,0,0,0
127857990695807_493587110789558,"Some experiences begin when the clouds form just so, indicating the time is right.","No, that isn't a UFO. It's a lenticular cloud",link,http://kwqc.com/2015/05/28/no-that-isnt-a-ufo-its-a-lenticular-cloud/?utm_content=buffer12715&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-28 15:53:02,36,2,0,36,0,0,0,0,0
127857990695807_493484830799786,Some experiences begin with the discovery of a new and ancient species of prehistoric human.,"Fossils of Previously Unknown Early Human Species Found, Researchers Say",link,http://www.wsj.com/articles/fossils-of-previously-unknown-early-human-species-found-researchers-say-1432746007?utm_content=buffer47ed3&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-28 08:38:08,33,0,6,33,0,0,0,0,0
127857990695807_493305497484386,Some experiences may begin with a new attempt at deciphering something ancient.,Ten Mysterious Undeciphered Codes and Inscriptions,link,http://www.ancient-origins.net/artifacts-ancient-writings/ten-mysterious-undeciphered-codes-and-inscriptions-002604?utm_content=buffer977cb&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-27 15:53:02,92,1,13,92,0,0,0,0,0
127857990695807_493252497489686,I have been informed this is to be presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/493252497489686/?type=3,2015-05-27 12:19:02,87,1,3,87,0,0,0,0,0
127857990695807_493176077497328,"Some experiences begin with an underwater statue, pointing the direction to an important clue.",10 mysterious statues you can only see underwater,link,http://www.redbull.com/en/adventure/stories/1331710924882/the-world%E2%80%99s-most-intriguing-underwater-statues?utm_content=buffer9e66b&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-27 08:38:09,74,1,19,74,0,0,0,0,0
127857990695807_492980694183533,Some interesting insights into a relatively unknown period of time in Edgar Allan Poe's life.,Edgar Allan Poe and Isolationism: His mysterious years in New York - Baltimore Post-Examiner,link,http://baltimorepostexaminer.com/edgar-allan-poe-and-isolationism-his-mysterious-years-in-new-york/2015/05/05?utm_content=buffer4f80c&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-26 15:53:04,52,0,20,52,0,0,0,0,0
127857990695807_492834507531485,Some experiences begin with new findings from an ancient American city.,New Evidence May Solve Mystery of America's Huge Ancient City,link,http://news.nationalgeographic.com/2015/05/150518-cahokia-ancient-America-prehistoric-floods-mystery-Mississippi/?utm_content=buffer7845c&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-26 08:38:02,87,0,12,87,0,0,0,0,0
127857990695807_490501137764822,"Wherein kind words are written about us by someone who understands adventure: ""I can report from personal observation this works. This works better than any movie, book, play, television show, museum, concert or even, dare I say, theme park.""

http://behindthethrills.com/2015/05/keepers-tales-wherein-keeper-shows-you-his-mysterious-package/",Keeper's Tales: Wherein Keeper shows you a mysterious package,link,http://behindthethrills.com/2015/05/keepers-tales-wherein-keeper-shows-you-his-mysterious-package/,2015-05-21 07:00:54,50,1,6,50,0,0,0,0,0
127857990695807_490051991143070,I have been informed this is to be presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/490051991143070/?type=3,2015-05-20 17:00:14,83,9,0,83,0,0,0,0,0
127857990695807_487894431358826,"Some experiences begin with words from ancient, volcano-damaged scrolls, spoken aloud for the first time in millennia.",Ancient Scrolls Blackened by Vesuvius Are Readable at Last,link,http://www.smithsonianmag.com/history/ancient-scrolls-blackened-vesuvius-are-readable-last-herculaneum-papyri-180953950/?no-ist&utm_content=bufferda812&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-16 08:38:04,153,0,39,153,0,0,0,0,0
127857990695807_487621378052798,Something mysterious was discovered today upon our doorstep.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/487621378052798/?type=3,2015-05-15 11:17:08,44,3,2,44,0,0,0,0,0
127857990695807_486101004871502,Some experiences begin with events brought about by an unwise expedition into a forbidden wood.,7 Haunted New England Forests You Should Not Explore | The Ghost Diaries,link,http://theghostdiaries.com/7-haunted-new-england-forests-you-should-not-explore/?utm_content=buffer2c74f&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-11 08:38:19,197,5,122,197,0,0,0,0,0
127857990695807_485799921568277,"Some experiences begin with an unusual discovery, deep beneath the Atlantic Ocean.","Video: A 20,000 Year-Old Underwater Pyramid Discovered In Mid-Atlantic In Portugal",link,http://anonhq.com/?p=19520&utm_content=buffer08384&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-10 15:53:07,46,0,19,46,0,0,0,0,0
127857990695807_485703248244611,"A wonderful look into one of the greatest illusionists, someone who has been all but forgotten to time.",The Magician Who Astounded the World by Conjuring Spirits and Talking with Mummies,link,http://www.collectorsweekly.com/articles/the-magician-who-astounded-the-world-by-conjuring-spirits-and-talking-with-mummies/?utm_content=bufferbbd55&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-10 08:38:04,92,0,18,92,0,0,0,0,0
127857990695807_485459521602317,Some experiences begin with an unusual bracelet from a distant relative.,"40,000 year old bracelet made by extinct human species found",link,http://www.digitaljournal.com/science/40-000-year-old-bracelet-from-extinct-human-species-discovered/article/432798?utm_content=buffer594ae&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-09 15:53:24,224,2,32,224,0,0,0,0,0
127857990695807_485160458298890,"My dearest friends,

I am simply delighted to see such a plethora of new faces gracing our Facebook page! It is exciting that so many people are taken by our desire to bring a touch of intrigue to the daily act of fetching the post.

In the coming weeks, I have a very exciting announcement that I shall be sharing with those who are members of The Mysterious Package Company. Do note that merely liking our page is not enough, and you must apply, for free, on our website.

Every day, we send mail that befuddles, confuses, and brings delight, allowing people to feel like they are living a scene from a movie, or their favourite book. Discover more about our unique method of telling stories, and apply for membership today.

Your servant,

The Curator
at The Mysterious Package Company
https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-05-08 22:03:30,1268,60,119,1268,0,0,0,0,0
127857990695807_484791438335792,"Some experiences begin with... wait, WHAT IS THAT!?

http://www.cbc.ca/news/canada/british-columbia/spooky-sounds-in-terrace-b-c-spark-new-theories-about-origin-1.3065230","Spooky sounds in Terrace, B.C., spark new theories about origin",link,http://www.cbc.ca/news/canada/british-columbia/spooky-sounds-in-terrace-b-c-spark-new-theories-about-origin-1.3065230,2015-05-07 17:13:50,36,9,15,36,0,0,0,0,0
127857990695807_484439275037675,"Some extraordinarily kind, lovely words about us appeared on the Ploughshares Literary Journal weblog today.

http://blog.pshares.org/index.php/stories-you-can-touch/",Stories You Can Touch | The Ploughshares Blog,link,http://blog.pshares.org/index.php/stories-you-can-touch/,2015-05-06 11:54:15,14,0,2,14,0,0,0,0,0
127857990695807_484113158403620,"Some experiences begin with the discovery of secret hideaways, deep in the jungle.",Ruins found in remote Argentinian jungle 'may be secret Nazi hideout',link,https://www.theguardian.com/world/2015/mar/23/nazis-secret-hideout-found-in-remote-argentinian-jungle?CMP=share_btn_tw&utm_content=bufferc89c2&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-05 15:53:04,56,0,13,56,0,0,0,0,0
127857990695807_483994551748814,Some experiences begin with stories of cities lost deep beneath the surface of the ocean.,5 Mind Blowing Underwater Cities!,link,http://thespiritscience.net/2014/05/24/5-mind-blowing-underwater-cities/?utm_content=buffer8056c&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-05 08:38:14,135,2,34,135,0,0,0,0,0
127857990695807_483836421764627,"Some mysteries, tragically, are never solved.",12 Real-life Unsolved Mysteries,link,http://www.ebaumsworld.com/pictures/view/84447479/?utm_content=buffer73378&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-04 15:53:09,106,1,27,106,0,0,0,0,0
127857990695807_483737685107834,"Some experiences end with an anachronism, itself a clue to something bigger.",5 Extraordinary Artifacts That Shouldn't Exist | Wackulus,link,http://wackulus.com/extraordinary-artifacts-discovered-places-cant-explained/?utm_content=buffer0dc19&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-05-04 08:38:06,121,4,36,121,0,0,0,0,0
127857990695807_482185615263041,Some experiences may lead to a disembodied hand and some pirate treasure.,Old Hand Found In Florida Attic With Coins And Treasure Map,link,http://www.huffingtonpost.com/2015/04/29/hand-found-in-florida-attic_n_7171458.html?ncid=fcbklnkushpmg00000022&utm_content=buffer8633a&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-04-30 08:38:06,57,2,12,57,0,0,0,0,0
127857990695807_480828895398713,"The Professor to the Curator reviews the puzzles and assorted secrets of our quarterly. Not pictured: a maniacal grin. There have been vague and equivocal reports of chortling, and one unconfirmed source said that the Professor whooped. This reporter considers that highly unlikely.

Curios and Conundrums is available exclusively to our membership. The deadline for the next chapter is April 30th, so find out more and apply for free at http://www.mysteriouspackage.com",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/480828398732096/?type=3,2015-04-27 20:11:44,546,8,15,546,0,0,0,0,0
127857990695807_478003252347944,Some experiences may begin with a difficult to read passage from a very old book.,The Most Secretive Book in History,link,http://mentalfloss.com/article/62439/most-secretive-book-history?utm_content=buffer2d5dd&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-04-22 15:53:11,93,2,8,93,0,0,0,0,0
127857990695807_477870872361182,Some experiences may begin with a very old bottle of bubbly.,170-year-old Champagne recovered from the bottom of the sea,link,http://mashable.com/2015/04/21/19th-century-champagne/?utm_content=buffer746fb&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-04-22 09:28:26,66,2,3,66,0,0,0,0,0
127857990695807_477260542422215,"Some experiences may begin with an unexpected shipment from one Reginald Fortescue, Esq.

http://www.theonion.com/articles/mysterious-crate-arrives-from-london,17923",Mysterious Crate Arrives From London,link,"http://www.theonion.com/articles/mysterious-crate-arrives-from-london,17923",2015-04-20 22:22:58,54,2,2,54,0,0,0,0,0
127857990695807_473968996084703,"What terrible things these horrors be, wrapped and bound so mercifully,
So we cannot observe so freely that which ought not be seen completely.",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/473968719418064/?type=3,2015-04-13 14:36:50,73,5,1,73,0,0,0,0,0
127857990695807_473506319464304,"Has a mysterious package arrived at your door, but you are unsure how to proceed? This brief safety video will help.

For more information, visit https://www.mysteriouspackage.com",In the event of... A Mysterious Package,video,https://vimeo.com/94885403,2015-04-12 15:41:40,292,18,50,292,0,0,0,0,0
127857990695807_473018966179706,What horror is this?!,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/473018826179720/?type=3,2015-04-11 17:01:21,30,3,0,30,0,0,0,0,0
127857990695807_468378983310371,Some experiences begin... with a much needed day off from the risks of modern archaeology.,Archaeologist Tired Of Unearthing Unspeakable Ancient Evils,link,http://www.theonion.com/articles/archaeologist-tired-of-unearthing-unspeakable-anci%2C1448/?utm_content=buffer17f7e&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-04-01 08:38:12,60,2,9,60,0,0,0,0,0
127857990695807_467962596685343,"We have extended our preorder for The Weeping Book until the end of the day on Wednesday. Even so, a mere 36 hours remain!

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-31 09:56:13,194,6,11,194,0,0,0,0,0
127857990695807_467373873410882,Some experiences may begin with testimony from the recently deceased.,The Lineup | The Ghost Who Solved Her Own Murder,link,http://www.the-line-up.com/greenbrier-ghost/?utm_content=buffera79fc&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-03-30 08:38:05,61,1,3,61,0,0,0,0,0
127857990695807_465025776979025,"Less than one week remains to preorder The Weeping Book, our haunting new single-mailing experience. As with all our offerings, this is available to our members only. Membership is free, so apply today.

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-26 14:08:45,640,19,49,640,0,0,0,0,0
127857990695807_463303953817874,"Some experiences might begin with the discovery of an unusually large mask of a god, and the unexpected events that subsequently occurred.",Archaeologists Find Rare Bronze Mask of Pan | Archaeology | Sci-News.com,link,http://www.sci-news.com/archaeology/science-bronze-mask-pan-hippos-sussita-israel-02602.html?utm_content=bufferf0cec&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-03-23 08:38:10,103,0,9,103,0,0,0,0,0
127857990695807_462842673864002,"Some experiences might begin with an experiment that goes terribly, terribly awry.",Scientists at Large Hadron Collider hope to make contact with PARALLEL UNIVERSE in days,link,http://www.express.co.uk/news/world/565315/Scientists-at-Large-Hadron-Collider-hope-to-make-contact-with-PARALLEL-UNIVERSE-in-days?utm_content=bufferd3fb3&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-03-22 15:53:04,147,3,56,147,0,0,0,0,0
127857990695807_461667723981497,"From the early days of locomotives causing audiences to gasp, through the physical humour and satire of Mr. Chaplin, to the Noir aesthetic of detective and gangster films, and even up to our modern day thrillers, the carefully plotted magic of cinema has charmed people. Who among us has not wished to explore ruins like Indiana Jones, seeking forbidden knowledge? Or to make the connections of a conspiracy that threatens the security of our planet, like James Bond? Perhaps the excitement of discovering, with absolute certainty, that we are not alone in the universe, like Eleanor Arroway, is the scene you wish to be a part of.

In film, these are well lit, intricately laid out moments, designed by artists to elicit a feeling of magic in the viewer. What makes them so effective is these moments do happen in our real lives as well. Who does not have a fond memory of a sun-soaked summer in their youth? Or the moment you kissed your first love? These memories are presented to us in our mind's eye as shiny, as well lit, and with a musical score that makes our hearts soar.

These cinematic moments are what we at The Mysterious Package Company strive to create for your kith and your kin, and, of course, for you. We carefully craft our experiences to be remembered with the lighting just so, with the wide-eyed excitement of a silver screen protaganist. The stories we tell are layered, with crates that are difficult to open, and they reward research. As a result, they create lasting memories, the sort that lead to telling and retelling, stories that will be shared forever.

Find out more about how we can add a little movie-style magic into the lives of those you hold in highest esteem at https://www.mysteriouspackage.com.",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-20 09:34:03,614,11,41,614,0,0,0,0,0
127857990695807_459873184160951,"Some experiences may begin with a seemingly endless fire that has burned for a century, and the strange events that occurred nearby.",This Hellish Underground Fire Has Burned for 100 Years | WIRED,link,https://www.wired.com/2015/03/johnny-haglund-the-earth-is-on-fire?utm_content=buffer49c36&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-03-17 15:53:09,104,0,14,104,0,0,0,0,0
127857990695807_459111587570444,"The response to our eerie new experience, The Weeping Book, has been remarkable. Only 15 days remain to preorder this new, single-mailing ghost story!

Our experiences are available to members only, so if you are interested in our unique method of storytelling, apply for membership today.

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-16 16:45:51,292,11,29,292,0,0,0,0,0
127857990695807_457109581103978,This is the Curator's preferred guide to pugilism.,The Victorian Gentleman's Self-Defense Toolkit,link,https://outofthiscentury.wordpress.com/2010/02/12/the-victorian-gentlemans-self-defense-toolkit/?utm_content=bufferae3ac&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-03-13 15:53:03,86,0,22,86,0,0,0,0,0
127857990695807_455858407895762,"My dearest friends,

I have been informed by my coterie that we have just crossed 20,000 ""likes"" on our page, and I wish to take this moment to thank each and every one of you for your interest in our little endeavour. This is very much a passion for all of us, and it warms my heart to see so much affection for what we do.

I would like to gently remind you that merely liking our page does not provide access to our offerings, the specifics of which is available only to our members. Membership is free, though an application does not guarantee acceptance.

We have a great number of surprises planned for this year, and I do look forward to bringing more mystery into your life, and the lives of those you hold in highest esteem.

Your servant,

The Curator
at The Mysterious Package Company
https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-11 13:18:17,356,12,21,356,0,0,0,0,0
127857990695807_452480908233512,"My dearest friends,

For your consideration, I present to you the case materials of the incident known only as The Weeping Book. It concerns the story of an uncommonly happy boy, one who made the transition into adolescence with more ease than most. He worked with student government, had a part-time job, and was well liked by his teachers, his employer, and his myriad friends, which made the events that occurred all the more unexpected and horrifying.

Those who knew him best consistently used the same word to describe his transition: haunted. Something happened to this boy, something terrible, something that has happened to those on the verge of adulthood for decades and centuries before. You see, this story is not his alone. Inside is another, screaming to get out.

The Weeping Book is our first curated, single-mailing experience. As with all our offerings, it is available exclusively to our members. I encourage you to apply now, for free, to view this, and the other experiences we offer.

Your servant,

The Curator
at The Mysterious Package Company
https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-03-05 15:42:23,484,19,44,484,0,0,0,0,0
127857990695807_451351705013099,One might be rewarded if one were to investigate our experiences page this morning.,,status,,2015-03-03 01:14:57,93,6,5,93,0,0,0,0,0
127857990695807_448326155315654,"The Cold War was a stressful time for all involved. Locked in an ideological battle that went beyond rationality, each side prepared for a worst-case scenario, and research into extreme methods of recuperative therapy were theorized. Rumours abound of gruesome experiments, destroyed with the fall of the Iron Curtain, with only the ash of burned documents and bodies left in their wake.

What we propose is that it is more than mere hypothesis, that these experiments were not only pursued, but successfully completed. We propose that decades of research and hundreds of subjects were sacrificed in this quest, and we propose that neither all the documentation, nor all the other materials, were destroyed. We propose there is evidence, evidence that we are willing to share, to show there is more than just speculation in the stories of Risen.

When we say that we tell stories you can touch, this refers to more than simply the physical items that you hold in your hand. Our stories are steeped in real history, with narratives that reward research into the items we send. For the curious, they provide a rich web of supporting material that we do not include, blurring the line between reality and fiction in a unique and entertaining way via post.

Risen is but one of the experiences we offer to our members. Apply for membership now, and allow us to give you a story that you'll tell and retell for the rest of your life.

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-02-24 09:11:00,143,1,0,143,0,0,0,0,0
127857990695807_448263921988544,"A little over a year ago, we published the first issue of Curios and Conundrums, an ongoing story provided in a quarterly newspaper form, and consisting of a great number of puzzles to solve and a number of other small artifacts that bring its stories to life. For Volume 2, we decided to move from the tabloid format to a broadsheet, to bring that much more mystery and mayhem. What a difference a year makes!

Curios and Conundrums is available exclusively to our members. Apply for membership at https://www.mysteriouspackage.com to join the community of mystery lovers in solving its secrets.

For those that subscribed prior to February 1st, Volume 2 Chapter 1 will be going into the post this week. The next chapter closes on April 30th.",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/448256675322602/?type=3,2015-02-23 14:20:06,67,6,4,67,0,0,0,0,0
127857990695807_446775942137342,"Some experiences may begin with unusual and extreme tidal activity caused by secret experiments performed at the Multinational Oblique Obeliscolychny Network.

http://www.telegraph.co.uk/news/weather/11424812/Huge-waves-to-batter-Britain-as-Moon-alignment-triggers-high-tides.html",Huge waves to batter Britain as Moon alignment triggers high tides - Telegraph,link,http://www.telegraph.co.uk/news/weather/11424812/Huge-waves-to-batter-Britain-as-Moon-alignment-triggers-high-tides.html,2015-02-20 12:14:32,40,2,1,40,0,0,0,0,0
